Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-06-16 22:00:00,38766.09,38925.0,38518.95,38558.24,2576.292655,2021-06-16 22:59:59.999,99678745.94706290,40686,1218.477295,47147455.83556060,0
2021-06-16 23:00:00,38558.24,38586.28,38116.01,38349.01,3173.948703,2021-06-16 23:59:59.999,121507843.39805300,58922,1302.19686,49851851.01731480,0
2021-06-17 00:00:00,38349.0,38659.31,38213.23,38624.13,2618.787348,2021-06-17 00:59:59.999,100812461.51796100,48526,1241.986087,47816178.05500750,0
2021-06-17 01:00:00,38624.13,38795.0,38541.1,38653.66,1863.230007,2021-06-17 01:59:59.999,72032478.12873200,35581,861.348849,33301647.65147940,0
2021-06-17 02:00:00,38654.06,38863.15,38620.42,38705.35,2220.671541,2021-06-17 02:59:59.999,86096393.06448570,38412,980.715604,38024296.71274830,0
2021-06-17 03:00:00,38707.19,38978.75,38704.78,38865.05,2282.467383,2021-06-17 03:59:59.999,88684262.89993350,73894,930.441963,36152027.01884970,0
2021-06-17 04:00:00,38865.05,39095.36,38755.13,38802.73,2622.164454,2021-06-17 04:59:59.999,102113651.87812700,43285,1173.578528,45701846.10639790,0
2021-06-17 05:00:00,38801.06,38879.99,38644.4,38709.99,2284.626254,2021-06-17 05:59:59.999,88592101.13966600,81821,1018.634599,39500640.53477390,0
2021-06-17 06:00:00,38709.98,39294.73,38709.98,39245.38,3239.784468,2021-06-17 06:59:59.999,126566215.39110700,59885,1707.912216,66721225.51216820,0
2021-06-17 07:00:00,39245.39,39400.0,39119.99,39207.36,3248.155824,2021-06-17 07:59:59.999,127642533.06802200,57774,1531.032086,60172242.6868393,0
2021-06-17 08:00:00,39208.67,39417.5,39057.27,39276.72,3279.543696,2021-06-17 08:59:59.999,128712308.83833200,90398,1587.457608,62316307.71169210,0
2021-06-17 09:00:00,39276.72,39559.88,39144.0,39493.92,2824.472408,2021-06-17 09:59:59.999,111132511.54316400,50636,1523.171127,59944677.01480480,0
2021-06-17 10:00:00,39493.92,39541.96,39205.51,39257.26,2305.274968,2021-06-17 10:59:59.999,90795812.9971586,87280,1143.442987,45037819.98120010,0
2021-06-17 11:00:00,39257.26,39325.0,39105.51,39146.36,2437.906354,2021-06-17 11:59:59.999,95591111.72749380,53163,1271.705262,49864875.9884627,0
2021-06-17 12:00:00,39148.26,39195.9,38607.28,38782.92,5898.231023,2021-06-17 12:59:59.999,229174600.20897400,89775,2869.560311,111493372.68319000,0
2021-06-17 13:00:00,38782.93,38868.0,38630.0,38711.43,2768.926347,2021-06-17 13:59:59.999,107315344.76609900,52561,1368.622655,53043619.78340810,0
2021-06-17 14:00:00,38710.29,38960.0,38411.39,38899.98,4435.581419,2021-06-17 14:59:59.999,171556077.32907900,73192,2232.101759,86338323.62858390,0
2021-06-17 15:00:00,38899.98,39150.0,38773.0,39007.91,2858.357801,2021-06-17 15:59:59.999,111299740.74392500,50991,1439.969429,56071970.45363160,0
2021-06-17 16:00:00,39008.01,39111.56,38262.3,38508.51,5154.308737,2021-06-17 16:59:59.999,199024937.42194200,130425,2422.951591,93527201.06038330,0
2021-06-17 17:00:00,38508.5,38552.87,37600.0,37695.13,8561.366064,2021-06-17 17:59:59.999,324784280.80518800,138689,3604.857751,136743697.7114170,0
2021-06-17 18:00:00,37695.12,37910.0,37505.0,37749.76,4763.763311,2021-06-17 18:59:59.999,179721523.381445,91930,2187.019708,82535688.7346803,0
2021-06-17 19:00:00,37749.75,37928.42,37642.25,37702.53,3121.293961,2021-06-17 19:59:59.999,117867584.02273800,61199,1588.953667,60005326.40562190,0
2021-06-17 20:00:00,37702.53,37872.92,37365.0,37755.66,3996.384188,2021-06-17 20:59:59.999,150339813.9673070,71007,1823.674731,68613795.26798030,0
2021-06-17 21:00:00,37755.28,37839.13,37519.99,37740.4,1873.107258,2021-06-17 21:59:59.999,70563754.76496900,44136,870.163147,32780286.64108890,0
2021-06-17 22:00:00,37740.4,37968.48,37615.74,37954.49,2019.20789,2021-06-17 22:59:59.999,76251151.7778962,45399,1066.255937,40274242.80061810,0
2021-06-17 23:00:00,37954.5,38258.0,37831.5,38092.97,2863.694415,2021-06-17 23:59:59.999,108951878.65614,50251,1491.255071,56748366.9707982,0
2021-06-18 00:00:00,38092.97,38202.84,37562.72,37675.5,2355.453973,2021-06-18 00:59:59.999,89418254.56417940,67418,984.588076,37382990.26175310,0
2021-06-18 01:00:00,37675.51,37799.99,37492.9,37649.38,2136.233723,2021-06-18 01:59:59.999,80449856.48438930,53278,976.807764,36797135.03037650,0
2021-06-18 02:00:00,37649.39,37910.51,37213.0,37779.69,4169.906037,2021-06-18 02:59:59.999,156489136.44894000,80734,1868.767985,70135044.78351070,0
2021-06-18 03:00:00,37779.71,38035.72,37737.02,37926.79,2524.507392,2021-06-18 03:59:59.999,95585855.41470740,80614,1254.317495,47489592.36004450,0
2021-06-18 04:00:00,37926.78,38148.11,37792.37,37920.85,2242.027423,2021-06-18 04:59:59.999,85086998.7316971,43701,1114.669819,42301004.62321400,0
2021-06-18 05:00:00,37920.85,38107.37,37513.55,37605.64,3509.387662,2021-06-18 05:59:59.999,132796344.88638200,46681,1497.646016,56652402.96535360,0
2021-06-18 06:00:00,37606.58,37744.85,37377.0,37453.9,2797.878039,2021-06-18 06:59:59.999,105025118.87627000,55728,1362.431655,51135741.77925260,0
2021-06-18 07:00:00,37453.89,37819.9,37450.02,37715.03,2262.783363,2021-06-18 07:59:59.999,85286053.78837840,39694,1114.470845,42000161.57347270,0
2021-06-18 08:00:00,37715.04,37966.98,37565.07,37877.98,2307.912228,2021-06-18 08:59:59.999,87345233.49282090,46003,1132.217699,42854302.61740960,0
2021-06-18 09:00:00,37877.99,37918.96,37451.12,37511.99,2847.845337,2021-06-18 09:59:59.999,107228526.39045300,70715,1226.821345,46195752.32675490,0
2021-06-18 10:00:00,37512.0,37864.56,37063.8,37836.94,6629.719023,2021-06-18 10:59:59.999,248182732.46198900,97660,3544.213794,132676239.44787800,0
2021-06-18 11:00:00,37836.94,38029.99,37660.38,37821.95,3338.641446,2021-06-18 11:59:59.999,126335821.14051600,53237,1656.076296,62668877.33641000,0
2021-06-18 12:00:00,37818.57,37948.55,37307.28,37433.91,3933.803845,2021-06-18 12:59:59.999,147584639.80665000,66174,1730.958658,64950583.84926850,0
2021-06-18 13:00:00,37433.92,37646.49,37019.0,37207.88,6133.604445,2021-06-18 13:59:59.999,228304339.68496300,134049,2854.810057,106287178.28934600,0
2021-06-18 14:00:00,37204.32,37299.0,36500.0,36670.39,8891.990512,2021-06-18 14:59:59.999,326844311.9935620,132908,4052.732379,148933214.3630260,0
2021-06-18 15:00:00,36670.39,36842.66,36278.5,36355.1,5262.802823,2021-06-18 15:59:59.999,192250221.83998300,140377,2604.874237,95178456.45197090,0
2021-06-18 16:00:00,36355.97,36818.44,36266.0,36591.75,4805.237077,2021-06-18 16:59:59.999,175492392.08315100,84092,2589.264705,94594648.54162940,0
2021-06-18 17:00:00,36591.75,36606.52,36200.34,36219.11,3586.868283,2021-06-18 17:59:59.999,130409395.85934800,63598,1721.070572,62580490.13018900,0
2021-06-18 18:00:00,36219.12,36361.13,35129.29,35289.53,9879.694524,2021-06-18 18:59:59.999,352855655.88754300,157740,4183.358622,149400944.4762610,0
2021-06-18 19:00:00,35289.52,35759.32,35180.71,35327.24,4698.288039,2021-06-18 19:59:59.999,166490898.799265,78021,2266.766995,80337510.83255890,0
2021-06-18 20:00:00,35323.65,35866.32,35232.26,35497.97,4229.155551,2021-06-18 20:59:59.999,150579808.36539900,76605,1852.385237,65943486.04167550,0
2021-06-18 21:00:00,35497.97,35734.18,35372.36,35650.01,2515.57029,2021-06-18 21:59:59.999,89452712.95427090,57204,1214.70959,43196371.65827740,0
2021-06-18 22:00:00,35650.02,35664.28,35332.01,35620.18,1730.286803,2021-06-18 22:59:59.999,61390246.53898170,35338,812.740899,28837173.63133870,0
2021-06-18 23:00:00,35620.18,35928.39,35388.24,35819.84,2438.445097,2021-06-18 23:59:59.999,86983569.81236260,47684,1207.735827,43084338.0158458,0
2021-06-19 00:00:00,35820.48,35937.05,35640.44,35744.1,2064.277675,2021-06-19 00:59:59.999,73847225.42127540,46854,930.757614,33292684.25008230,0
2021-06-19 01:00:00,35744.1,36297.3,35713.26,36110.43,2852.705182,2021-06-19 01:59:59.999,102988251.89962000,53287,1462.676885,52803309.12843080,0
2021-06-19 02:00:00,36110.42,36226.21,35428.0,35491.18,2715.064697,2021-06-19 02:59:59.999,97085144.05702080,49457,1164.26545,41633359.49615860,0
2021-06-19 03:00:00,35491.18,35569.02,34803.52,35103.44,6532.100782,2021-06-19 03:59:59.999,229430695.84821900,94765,2998.728494,105351103.7901170,0
2021-06-19 04:00:00,35103.44,35562.59,34961.39,35185.51,4282.344892,2021-06-19 04:59:59.999,150483456.01112400,60643,1899.744354,66786885.60800570,0
2021-06-19 05:00:00,35185.48,35562.07,35185.48,35521.21,2671.808031,2021-06-19 05:59:59.999,94591639.7933696,49038,1373.399876,48626904.55435860,0
2021-06-19 06:00:00,35521.21,35873.9,35450.0,35773.58,3246.497558,2021-06-19 06:59:59.999,115727228.54382100,67326,1643.388536,58588444.26804280,0
2021-06-19 07:00:00,35773.58,35846.02,35437.5,35785.96,2378.306055,2021-06-19 07:59:59.999,84761997.15204520,56980,1235.167661,44013177.63121920,0
2021-06-19 08:00:00,35785.95,35950.0,35588.24,35797.45,2360.38441,2021-06-19 08:59:59.999,84465547.3268908,38924,1140.095762,40807839.5159539,0
2021-06-19 09:00:00,35797.46,35912.99,35565.76,35646.61,2168.103234,2021-06-19 09:59:59.999,77474667.4282303,36416,1014.268947,36243415.11057910,0
2021-06-19 10:00:00,35646.63,35897.11,35561.81,35699.65,2277.879187,2021-06-19 10:59:59.999,81327143.34277640,42582,1224.908267,43728949.44897830,0
2021-06-19 11:00:00,35699.65,35995.0,35699.64,35940.22,2172.625112,2021-06-19 11:59:59.999,77956967.04292550,37937,1061.201663,38074358.09430900,0
2021-06-19 12:00:00,35940.22,36457.0,35621.59,35743.01,5888.093666,2021-06-19 12:59:59.999,212352399.5585600,87557,2987.982414,107763905.06054200,0
2021-06-19 13:00:00,35743.02,35911.12,35550.0,35769.31,2555.06511,2021-06-19 13:59:59.999,91373888.40507750,43464,1288.634836,46079383.52090230,0
2021-06-19 14:00:00,35769.31,36300.0,35766.6,36242.68,3897.427612,2021-06-19 14:59:59.999,140524330.91033800,58617,2179.650082,78582999.28017250,0
2021-06-19 15:00:00,36241.56,36350.0,35850.0,36114.85,2666.6446,2021-06-19 15:59:59.999,96204947.32897090,46483,1326.731825,47873136.38348770,0
2021-06-19 16:00:00,36114.85,36210.0,35778.31,35889.28,2460.590265,2021-06-19 16:59:59.999,88417412.519817,40386,1230.845834,44233051.90921220,0
2021-06-19 17:00:00,35889.28,35919.81,35634.56,35765.5,2326.926619,2021-06-19 17:59:59.999,83208867.63846310,42879,1022.279968,36548863.01217750,0
2021-06-19 18:00:00,35765.5,35765.5,35360.08,35509.89,3217.016456,2021-06-19 18:59:59.999,114282112.43905600,60168,1573.521215,55885611.81132180,0
2021-06-19 19:00:00,35509.89,36039.28,35496.84,35943.65,2371.385519,2021-06-19 19:59:59.999,84898330.00568300,47689,1337.037231,47860040.46986000,0
2021-06-19 20:00:00,35943.65,36200.0,35711.89,36104.15,2671.366087,2021-06-19 20:59:59.999,96106426.09099480,42736,1380.894348,49688374.48909590,0
2021-06-19 21:00:00,36101.33,36148.07,35834.54,35858.95,1291.821836,2021-06-19 21:59:59.999,46525816.67489590,33794,641.95402,23120884.58317500,0
2021-06-19 22:00:00,35858.95,35889.82,35525.0,35557.01,1671.856636,2021-06-19 22:59:59.999,59646619.8948181,35762,732.033768,26121252.78917630,0
2021-06-19 23:00:00,35557.01,35817.05,35394.75,35483.72,1972.15824,2021-06-19 23:59:59.999,70136419.44317660,38534,938.124295,33374547.55936000,0
2021-06-20 00:00:00,35483.72,35668.53,35119.21,35383.66,2796.431949,2021-06-20 00:59:59.999,98800769.61301590,54060,1322.235256,46728320.547198,0
2021-06-20 01:00:00,35383.66,35800.0,35331.02,35636.58,1997.740564,2021-06-20 01:59:59.999,71165043.14244150,33293,1043.911005,37188071.58567000,0
2021-06-20 02:00:00,35635.04,35636.65,35278.08,35597.46,1725.807171,2021-06-20 02:59:59.999,61160073.79618350,30979,780.784527,27673762.27906930,0
2021-06-20 03:00:00,35596.99,35769.84,35454.93,35527.24,1540.754005,2021-06-20 03:59:59.999,54868965.08398230,29045,749.328659,26687666.15632610,0
2021-06-20 04:00:00,35527.25,35891.41,35442.0,35801.46,2057.113992,2021-06-20 04:59:59.999,73402552.94322430,34776,1085.336992,38732704.31153770,0
2021-06-20 05:00:00,35801.45,35922.0,35699.67,35724.54,1405.510632,2021-06-20 05:59:59.999,50320792.6473395,23838,724.11211,25935756.74051870,0
2021-06-20 06:00:00,35724.54,35760.26,35478.13,35508.22,1334.842881,2021-06-20 06:59:59.999,47530721.07859360,27208,632.961774,22540530.52442660,0
2021-06-20 07:00:00,35507.81,35666.29,35363.02,35637.71,2500.975121,2021-06-20 07:59:59.999,88769078.11723620,37329,1347.196996,47824455.2754854,0
2021-06-20 08:00:00,35637.72,35693.88,35277.55,35334.72,2111.350627,2021-06-20 08:59:59.999,74831617.96096660,34802,969.527105,34374960.71667560,0
2021-06-20 09:00:00,35332.31,35396.82,34868.84,34986.43,4693.535881,2021-06-20 09:59:59.999,164837311.6877340,59033,2102.287067,73865184.76704430,0
2021-06-20 10:00:00,34986.43,35011.19,33724.48,34086.81,11875.857759,2021-06-20 10:59:59.999,406409385.5447770,182561,5229.613921,178913463.605661,0
2021-06-20 11:00:00,34086.8,34270.85,33750.0,33872.9,5623.446224,2021-06-20 11:59:59.999,191126163.3238320,85613,2677.928601,91040047.01296700,0
2021-06-20 12:00:00,33870.56,34013.24,33336.0,33922.17,8988.609279,2021-06-20 12:59:59.999,302339393.9494660,124726,4543.048277,152833149.4595460,0
2021-06-20 13:00:00,33922.17,34289.0,33823.94,33906.55,4737.365117,2021-06-20 13:59:59.999,161197995.2268380,73738,2301.54036,78335122.9844686,0
2021-06-20 14:00:00,33906.55,34332.37,33703.79,34316.81,4753.697128,2021-06-20 14:59:59.999,162051028.67853500,101917,2381.303414,81205110.83174960,0
2021-06-20 15:00:00,34318.16,34666.0,34303.52,34422.71,5257.568142,2021-06-20 15:59:59.999,181259706.49786800,150042,2656.898826,91588311.99377400,0
2021-06-20 16:00:00,34422.11,34688.0,34289.0,34577.99,3089.908744,2021-06-20 16:59:59.999,106660403.38165600,80179,1576.626025,54433995.95353440,0
2021-06-20 17:00:00,34578.0,34794.07,34422.06,34575.99,2704.948118,2021-06-20 17:59:59.999,93667363.26047050,51849,1203.181397,41669567.05108590,0
2021-06-20 18:00:00,34575.1,34991.01,34568.33,34940.45,2467.299582,2021-06-20 18:59:59.999,85875378.78188430,57536,1304.971636,45423445.82495320,0
2021-06-20 19:00:00,34940.45,35700.92,34836.9,35502.82,5173.271357,2021-06-20 19:59:59.999,182541982.10031600,110611,2681.44786,94610419.95325620,0
2021-06-20 20:00:00,35502.83,36137.72,35380.0,35822.37,5917.223794,2021-06-20 20:59:59.999,211936658.63721000,127542,3295.735141,118059956.01940200,0
2021-06-20 21:00:00,35822.36,35900.0,35500.0,35542.52,3082.556277,2021-06-20 21:59:59.999,109955112.20855100,69855,1542.626253,55029613.95563780,0
2021-06-20 22:00:00,35542.52,35790.0,35391.24,35650.1,2292.838545,2021-06-20 22:59:59.999,81636068.00103320,54751,1239.357425,44128615.63831700,0
2021-06-20 23:00:00,35650.1,35727.94,35460.0,35600.16,1749.517961,2021-06-20 23:59:59.999,62290771.17760660,56588,802.10676,28562822.30460780,0
2021-06-21 00:00:00,35600.17,35750.0,35230.87,35575.15,2575.715748,2021-06-21 00:59:59.999,91282308.8900609,98982,1292.796551,45824062.02030580,0
2021-06-21 01:00:00,35575.16,35641.76,35206.23,35290.86,2255.672382,2021-06-21 01:59:59.999,79794716.17248280,93023,1095.691574,38762619.89688730,0
2021-06-21 02:00:00,35292.06,35464.84,34866.0,35141.67,3947.564172,2021-06-21 02:59:59.999,138779558.2519740,78564,1714.962288,60301857.65065680,0
2021-06-21 03:00:00,35141.67,35143.13,34566.82,34649.63,3269.227788,2021-06-21 03:59:59.999,113911068.22045100,50246,1541.414652,53699670.29342580,0
2021-06-21 04:00:00,34651.86,34725.82,33658.5,34243.89,8703.418497,2021-06-21 04:59:59.999,297182464.4922700,121149,3972.554659,135608347.98185600,0
2021-06-21 05:00:00,34243.9,34512.95,33779.0,34445.35,5135.368354,2021-06-21 05:59:59.999,175511348.85912700,80476,2685.92957,91818804.2891276,0
2021-06-21 06:00:00,34445.35,34600.0,32266.0,32776.44,15660.872337,2021-06-21 06:59:59.999,518932817.5437280,238069,7091.961416,234967459.04307000,0
2021-06-21 07:00:00,32776.44,33220.4,32612.68,33025.5,8863.79292,2021-06-21 07:59:59.999,291590366.22514500,124133,4433.540971,145863858.451075,0
2021-06-21 08:00:00,33025.5,33440.39,32773.92,32891.59,6785.068233,2021-06-21 08:59:59.999,224461160.90087800,92787,3073.171407,101686279.65000900,0
2021-06-21 09:00:00,32891.58,33577.12,32083.22,33163.08,14824.490539,2021-06-21 09:59:59.999,487045365.57609600,215545,7387.844827,242853354.30693200,0
2021-06-21 10:00:00,33163.07,33270.67,32232.0,32360.0,9808.953742,2021-06-21 10:59:59.999,320788817.0780200,144229,4557.974741,149062375.0920070,0
2021-06-21 11:00:00,32355.06,32769.99,31710.0,32520.56,15452.411803,2021-06-21 11:59:59.999,497293231.5126970,215457,7609.44426,245019594.63593100,0
2021-06-21 12:00:00,32530.68,32821.47,32127.1,32285.19,8111.582037,2021-06-21 12:59:59.999,263299221.03079900,110950,3949.71205,128226539.12540100,0
2021-06-21 13:00:00,32285.18,33166.0,31927.91,33152.15,8740.644004,2021-06-21 13:59:59.999,284727503.9758980,121780,4501.225569,146698961.03684900,0
2021-06-21 14:00:00,33152.15,33222.22,32555.0,32882.25,5283.076124,2021-06-21 14:59:59.999,173735170.20216900,80947,2402.162434,78995061.76425100,0
2021-06-21 15:00:00,32883.64,33077.74,32353.15,32687.99,4831.25029,2021-06-21 15:59:59.999,158063773.4703050,71320,2255.201754,73783152.32072210,0
2021-06-21 16:00:00,32685.84,33000.0,32034.52,32177.94,7086.633044,2021-06-21 16:59:59.999,229877959.99760500,105478,3296.270123,106982240.58447600,0
2021-06-21 17:00:00,32177.87,32700.0,32100.0,32250.27,5021.157506,2021-06-21 17:59:59.999,162438154.5394840,80400,2506.040906,81097228.91706870,0
2021-06-21 18:00:00,32250.27,32948.31,32215.7,32782.47,4039.566334,2021-06-21 18:59:59.999,131530011.29871100,65846,2189.586853,71320527.53082390,0
2021-06-21 19:00:00,32782.46,32846.14,32263.56,32563.89,2784.605359,2021-06-21 19:59:59.999,90580736.3775394,54848,1322.010164,43004846.07225420,0
2021-06-21 20:00:00,32563.89,32800.0,32358.23,32571.1,2573.710838,2021-06-21 20:59:59.999,83893999.4738398,51462,1325.107904,43193172.09426700,0
2021-06-21 21:00:00,32568.71,32576.03,31330.0,31532.15,9524.623697,2021-06-21 21:59:59.999,303464737.94435000,161623,3822.150199,121892011.51578900,0
2021-06-21 22:00:00,31532.15,32300.0,31251.23,31276.53,7942.520045,2021-06-21 22:59:59.999,251706610.1516210,136058,4240.06551,134408488.80960200,0
2021-06-21 23:00:00,31276.53,32074.32,31274.41,31608.93,5556.947366,2021-06-21 23:59:59.999,176034975.60281700,95621,3030.649369,95962627.10619160,0
2021-06-22 00:00:00,31614.12,31886.0,31168.0,31783.14,7622.35781,2021-06-22 00:59:59.999,240094619.37544600,123049,3811.190311,120117550.80821000,0
2021-06-22 01:00:00,31783.14,33021.14,31780.01,32622.65,7908.419077,2021-06-22 01:59:59.999,256856157.6693220,111975,3969.887228,128973111.1798030,0
2021-06-22 02:00:00,32622.62,32925.2,32344.89,32903.24,3932.96887,2021-06-22 02:59:59.999,128237265.88302900,63180,1868.367101,60931322.34808130,0
2021-06-22 03:00:00,32903.24,33260.0,32655.82,33018.22,4446.068482,2021-06-22 03:59:59.999,146478153.9497450,75562,2257.203184,74377202.09165240,0
2021-06-22 04:00:00,33018.21,33109.81,32701.03,32910.85,2622.071952,2021-06-22 04:59:59.999,86171428.8901808,83586,1222.227156,40171098.56258390,0
2021-06-22 05:00:00,32910.84,33021.12,32479.0,32578.27,3097.905949,2021-06-22 05:59:59.999,101273757.4101860,65963,1624.996826,53120092.5749599,0
2021-06-22 06:00:00,32578.27,32870.0,32487.43,32860.62,2638.947518,2021-06-22 06:59:59.999,86243220.90923640,43834,1328.101407,43406743.67129340,0
2021-06-22 07:00:00,32859.61,32900.0,32553.01,32648.98,2479.888965,2021-06-22 07:59:59.999,81108310.89596770,49863,1175.684659,38456530.70773600,0
2021-06-22 08:00:00,32647.96,32658.63,31523.0,31720.88,8340.953258,2021-06-22 08:59:59.999,267077281.23396000,115841,3795.163863,121498527.3604060,0
2021-06-22 09:00:00,31720.87,31792.44,31200.28,31584.03,6953.911583,2021-06-22 09:59:59.999,219132715.56880200,144231,3333.087307,105041755.68042800,0
2021-06-22 10:00:00,31585.7,32222.22,31112.0,31797.5,10272.212934,2021-06-22 10:59:59.999,325102928.02598000,156456,5040.391323,159648075.4375200,0
2021-06-22 11:00:00,31797.5,31900.0,31200.0,31243.41,5543.173705,2021-06-22 11:59:59.999,174445850.31370100,82887,2692.793534,84741127.5976932,0
2021-06-22 12:00:00,31236.53,31310.57,29294.08,29895.08,34147.483623,2021-06-22 12:59:59.999,1028499500.1229600,438173,14765.77099,444189694.5023460,0
2021-06-22 13:00:00,29890.83,30150.15,28805.0,29238.99,16509.39478,2021-06-22 13:59:59.999,486904700.76237,228713,7496.157374,221323154.473467,0
2021-06-22 14:00:00,29239.0,30840.0,29006.43,30567.93,17235.332434,2021-06-22 14:59:59.999,514249514.1927860,216397,8407.324943,250647319.6074540,0
2021-06-22 15:00:00,30567.92,31980.0,30317.47,31708.08,18167.951563,2021-06-22 15:59:59.999,566949749.5934690,232859,9347.015758,291836852.5618710,0
2021-06-22 16:00:00,31707.56,32818.55,31620.0,32512.02,16742.214862,2021-06-22 16:59:59.999,539604208.8636950,253519,8772.653526,282775682.8161780,0
2021-06-22 17:00:00,32512.02,32930.0,31968.39,32750.73,7739.55314,2021-06-22 17:59:59.999,250778751.81277900,120106,4059.725042,131647221.78888400,0
2021-06-22 18:00:00,32748.1,33298.78,32324.44,32986.4,7798.361564,2021-06-22 18:59:59.999,256150746.9776390,121952,4189.427474,137622133.71549300,0
2021-06-22 19:00:00,32986.41,33050.0,32137.68,32404.06,5091.416218,2021-06-22 19:59:59.999,165890636.03807500,100331,2494.700312,81289013.01318190,0
2021-06-22 20:00:00,32404.06,32987.0,32151.0,32885.09,4418.066604,2021-06-22 20:59:59.999,144359619.9035600,74904,2096.082006,68484251.72031990,0
2021-06-22 21:00:00,32893.5,32940.0,32150.0,32471.57,3574.703597,2021-06-22 21:59:59.999,116003135.56918100,74870,1703.150228,55258506.20202280,0
2021-06-22 22:00:00,32475.29,32719.57,32260.61,32582.56,2998.402901,2021-06-22 22:59:59.999,97329967.2157122,72868,1628.13563,52843447.38839690,0
2021-06-22 23:00:00,32582.57,32790.71,32150.0,32509.56,3926.418373,2021-06-22 23:59:59.999,127216975.89901100,62858,2069.945084,67064947.15709820,0
2021-06-23 00:00:00,32509.56,33850.0,31683.0,33653.33,14307.994126,2021-06-23 00:59:59.999,469350874.7379620,187869,7070.999614,231851726.84057400,0
2021-06-23 01:00:00,33653.32,34444.0,33540.13,34007.64,9426.972069,2021-06-23 01:59:59.999,320082718.0011780,136733,5178.373765,175827103.77290600,0
2021-06-23 02:00:00,34007.64,34187.04,33742.85,33812.11,5081.334032,2021-06-23 02:59:59.999,172457227.0915520,117100,2560.029905,86885673.95331730,0
2021-06-23 03:00:00,33812.12,34055.88,33680.0,33966.43,3886.344337,2021-06-23 03:59:59.999,131467313.40534500,65728,1915.124903,64801691.47875110,0
2021-06-23 04:00:00,33969.69,34286.2,33723.0,33800.0,4657.340881,2021-06-23 04:59:59.999,158214404.03435900,67251,2493.551506,84725841.965465,0
2021-06-23 05:00:00,33800.0,34368.56,33574.11,34320.47,6246.15707,2021-06-23 05:59:59.999,212552819.47635700,87750,2891.98698,98380366.62499950,0
2021-06-23 06:00:00,34320.47,34392.1,33770.0,33880.88,4383.60299,2021-06-23 06:59:59.999,149345381.4933300,73186,2101.015095,71589135.9085551,0
2021-06-23 07:00:00,33880.89,34196.7,33818.57,33982.26,3153.324485,2021-06-23 07:59:59.999,107253061.79786100,51648,1478.694915,50293864.00952220,0
2021-06-23 08:00:00,33982.26,34264.57,33717.28,33735.9,5390.489543,2021-06-23 08:59:59.999,183480993.2286890,76464,2552.082265,86895221.75929410,0
2021-06-23 09:00:00,33735.05,34115.81,33650.21,33920.97,3962.647074,2021-06-23 09:59:59.999,134430493.46100300,79551,1942.044073,65878981.1522751,0
2021-06-23 10:00:00,33920.97,34298.52,33833.1,34218.48,3905.422679,2021-06-23 10:59:59.999,133098552.18219100,68617,2014.756967,68661736.12081390,0
2021-06-23 11:00:00,34218.49,34500.0,33845.0,33911.39,5083.205873,2021-06-23 11:59:59.999,173466994.01046600,73578,2463.393536,84111742.85034100,0
2021-06-23 12:00:00,33911.4,34200.0,33850.0,34199.98,3853.67773,2021-06-23 12:59:59.999,131172555.5327870,59354,1877.609616,63913603.74376580,0
2021-06-23 13:00:00,34199.99,34881.0,33877.26,33994.76,11307.999775,2021-06-23 13:59:59.999,388676286.8858490,160328,5583.046599,191971946.1583240,0
2021-06-23 14:00:00,33989.13,34195.14,33750.0,34057.99,4880.203861,2021-06-23 14:59:59.999,166004831.8881180,71181,2467.18754,83925743.10587570,0
2021-06-23 15:00:00,34058.0,34085.19,33400.3,33490.14,8223.991779,2021-06-23 15:59:59.999,276697256.6984240,104330,4350.824712,146372917.73790400,0
2021-06-23 16:00:00,33490.14,33947.17,33211.0,33685.3,5430.388276,2021-06-23 16:59:59.999,182608346.81754700,100972,2760.026436,92841507.91381130,0
2021-06-23 17:00:00,33688.58,33739.98,33501.0,33595.82,1856.691141,2021-06-23 17:59:59.999,62420461.76924260,46856,892.066125,29993615.71546500,0
2021-06-23 18:00:00,33595.81,33595.81,32919.19,33292.58,5643.97246,2021-06-23 18:59:59.999,187695947.69556100,103908,2617.083477,87038950.75662710,0
2021-06-23 19:00:00,33292.57,33568.96,32870.99,32879.97,3758.591851,2021-06-23 19:59:59.999,124896927.8719040,67189,1863.065306,61931471.5296317,0
2021-06-23 20:00:00,32882.5,33295.79,32749.01,33045.78,4423.694685,2021-06-23 20:59:59.999,146242299.13899400,66149,2215.707037,73239532.9471918,0
2021-06-23 21:00:00,33045.77,33785.26,32985.5,33335.0,3332.77123,2021-06-23 21:59:59.999,111004246.60977700,67949,1790.241077,59625872.97882590,0
2021-06-23 22:00:00,33335.01,33587.0,33133.33,33469.85,2554.369099,2021-06-23 22:59:59.999,85330816.32821830,46967,1196.684102,39980359.15658510,0
2021-06-23 23:00:00,33469.76,33749.11,33251.0,33678.07,2214.913517,2021-06-23 23:59:59.999,74299623.76273050,45570,1064.437586,35720157.40598170,0
2021-06-24 00:00:00,33675.07,33879.99,33162.12,33186.98,3758.274215,2021-06-24 00:59:59.999,125988981.24982900,68098,1560.334326,52335879.62250440,0
2021-06-24 01:00:00,33186.99,33353.16,32527.05,32650.0,4329.794651,2021-06-24 01:59:59.999,142507331.29993200,77749,2001.400534,65870377.40328290,0
